,ID,timeframe,activities,semester
2492,99444,04/08/2021,3.3.1,SP21
2493,42371,04/08/2021,3.3.1,SP21
2494,50542,04/08/2021,3.3.1,SP21
2495,69434,04/08/2021,3.3.1,SP21
2496,16330,04/08/2021,3.3.1,SP21
2497,14313,11/12/2021,3.3.1,F21
2498,95538,11/12/2021,3.3.1,F21
2499,90795,11/12/2021,3.3.1,F21
2500,80726,11/12/2021,3.3.1,F21
2501,93871,11/12/2021,3.3.1,F21
2502,82536,11/12/2021,3.3.1,F21
2503,31208,11/12/2021,3.3.1,F21
2504,88774,11/12/2021,3.3.1,F21
2505,20020,11/12/2021,3.3.1,F21
2506,80427,11/12/2021,3.3.1,F21
2507,96812,11/12/2021,3.3.1,F21
2508,52262,11/12/2021,3.3.1,F21
2509,93570,11/12/2021,3.3.1,F21
2510,30574,11/12/2021,3.3.1,F21
2511,31846,11/12/2021,3.3.1,F21
2512,72329,11/12/2021,3.3.1,F21
2513,87728,11/12/2021,3.3.1,F21
2514,59566,11/12/2021,3.3.1,F21
2515,22902,11/12/2021,3.3.1,F21
2516,27689,11/12/2021,3.3.1,F21
2517,69983,11/12/2021,3.3.1,F21
2518,12461,11/12/2021,3.3.1,F21
2519,93335,11/12/2021,3.3.1,F21
2520,80450,11/12/2021,3.3.1,F21
2521,84281,11/12/2021,3.3.1,F21
2522,48825,11/12/2021,3.3.1,F21
2523,75538,11/12/2021,3.3.1,F21
2524,29436,04/12/2021,3.4.1,SP21
2525,18832,04/12/2021,3.4.1,SP21
2526,36585,04/12/2021,3.4.1,SP21
2527,98539,04/12/2021,3.4.1,SP21
2528,19343,04/12/2021,3.4.1,SP21
2529,62783,04/12/2021,3.4.1,SP21
2530,83943,04/12/2021,3.4.1,SP21
2531,14772,04/12/2021,3.4.1,SP21
2532,38687,04/12/2021,3.4.1,SP21
2533,17830,04/12/2021,3.4.1,SP21
2534,31085,04/12/2021,3.4.1,SP21
2535,26815,04/12/2021,3.4.1,SP21
2536,46516,04/12/2021,3.4.1,SP21
2537,68658,04/12/2021,3.4.1,SP21
2538,88009,04/12/2021,3.4.1,SP21
2539,96431,04/12/2021,3.4.1,SP21
2540,44661,04/12/2021,3.4.1,SP21
2541,97692,04/12/2021,3.4.1,SP21
2542,77508,04/12/2021,3.4.1,SP21
2543,58151,04/12/2021,3.4.1,SP21
2544,57725,04/12/2021,3.4.1,SP21
2545,57894,04/12/2021,3.4.1,SP21
2546,16144,04/12/2021,3.4.1,SP21
2547,32314,04/12/2021,3.4.1,SP21
2548,75683,04/12/2021,3.4.1,SP21
2549,13358,04/12/2021,3.4.1,SP21
2550,78555,04/12/2021,3.4.1,SP21
2551,98626,04/12/2021,3.4.1,SP21
2552,30193,04/12/2021,3.4.1,SP21
2553,67424,04/12/2021,3.4.1,SP21
2554,40230,04/12/2021,3.4.1,SP21
2555,80334,04/12/2021,3.4.1,SP21
2556,46912,04/12/2021,3.4.1,SP21
2557,53854,04/12/2021,3.4.1,SP21
2558,66810,04/12/2021,3.4.1,SP21
2559,52882,04/12/2021,3.4.1,SP21
2560,96596,04/12/2021,3.4.1,SP21
2561,77328,04/12/2021,3.4.1,SP21
2562,50867,04/12/2021,3.4.1,SP21
2563,65004,04/12/2021,3.4.1,SP21
2564,65544,04/12/2021,3.4.1,SP21
2565,37786,04/12/2021,3.4.1,SP21
2566,58850,04/12/2021,3.4.1,SP21
2567,74608,04/12/2021,3.4.1,SP21
2568,15531,04/12/2021,3.4.1,SP21
2569,36834,04/12/2021,3.4.1,SP21
2570,34064,04/12/2021,3.4.1,SP21
2571,41981,04/12/2021,3.4.1,SP21
2572,60018,04/12/2021,3.4.1,SP21
2573,99444,04/12/2021,3.4.1,SP21
2574,42371,04/12/2021,3.4.1,SP21
2575,50542,04/12/2021,3.4.1,SP21
2576,69434,04/12/2021,3.4.1,SP21
2577,16330,04/12/2021,3.4.1,SP21
2578,14313,11/16/2021,3.4.1,F21
2579,95538,11/16/2021,3.4.1,F21
2580,90795,11/16/2021,3.4.1,F21
2581,80726,11/16/2021,3.4.1,F21
2582,93871,11/16/2021,3.4.1,F21
2583,60320,11/16/2021,3.4.1,F21
2584,82536,11/16/2021,3.4.1,F21
2585,31208,11/16/2021,3.4.1,F21
2586,88774,11/16/2021,3.4.1,F21
2587,20020,11/16/2021,3.4.1,F21
2588,80427,11/16/2021,3.4.1,F21
2589,96812,11/16/2021,3.4.1,F21
2590,52262,11/16/2021,3.4.1,F21
2591,93570,11/16/2021,3.4.1,F21
2592,30574,11/16/2021,3.4.1,F21
2593,31846,11/16/2021,3.4.1,F21
2594,72329,11/16/2021,3.4.1,F21
2595,87728,11/16/2021,3.4.1,F21
2596,59566,11/16/2021,3.4.1,F21
2597,27689,11/16/2021,3.4.1,F21
2598,12461,11/16/2021,3.4.1,F21
2599,93335,11/16/2021,3.4.1,F21
2600,80450,11/16/2021,3.4.1,F21
2601,84281,11/16/2021,3.4.1,F21
2602,48825,11/16/2021,3.4.1,F21
2603,75538,11/16/2021,3.4.1,F21
2604,29436,04/15/2021,3.5.1,SP21
2605,18832,04/15/2021,3.5.1,SP21
2606,36585,04/15/2021,3.5.1,SP21
2607,19343,04/15/2021,3.5.1,SP21
2608,62783,04/15/2021,3.5.1,SP21
2609,83943,04/15/2021,3.5.1,SP21
2610,14772,04/15/2021,3.5.1,SP21
2611,38687,04/15/2021,3.5.1,SP21
2612,17830,04/15/2021,3.5.1,SP21
2613,31085,04/15/2021,3.5.1,SP21
2614,26815,04/15/2021,3.5.1,SP21
2615,46516,04/15/2021,3.5.1,SP21
2616,68658,04/15/2021,3.5.1,SP21
2617,62252,04/15/2021,3.5.1,SP21
2618,88009,04/15/2021,3.5.1,SP21
2619,96431,04/15/2021,3.5.1,SP21
2620,44661,04/15/2021,3.5.1,SP21
2621,97692,04/15/2021,3.5.1,SP21
2622,77508,04/15/2021,3.5.1,SP21
2623,58151,04/15/2021,3.5.1,SP21
2624,57725,04/15/2021,3.5.1,SP21
2625,57894,04/15/2021,3.5.1,SP21
2626,16144,04/15/2021,3.5.1,SP21
2627,32314,04/15/2021,3.5.1,SP21
2628,75683,04/15/2021,3.5.1,SP21
2629,13358,04/15/2021,3.5.1,SP21
2630,78555,04/15/2021,3.5.1,SP21
2631,98626,04/15/2021,3.5.1,SP21
2632,30193,04/15/2021,3.5.1,SP21
2633,67424,04/15/2021,3.5.1,SP21
2634,40230,04/15/2021,3.5.1,SP21
2635,80334,04/15/2021,3.5.1,SP21
2636,46912,04/15/2021,3.5.1,SP21
2637,53854,04/15/2021,3.5.1,SP21
2638,66810,04/15/2021,3.5.1,SP21
2639,52882,04/15/2021,3.5.1,SP21
2640,96596,04/15/2021,3.5.1,SP21
2641,77328,04/15/2021,3.5.1,SP21
2642,50867,04/15/2021,3.5.1,SP21
2643,65004,04/15/2021,3.5.1,SP21
2644,37786,04/15/2021,3.5.1,SP21
2645,58850,04/15/2021,3.5.1,SP21
2646,74608,04/15/2021,3.5.1,SP21
2647,15531,04/15/2021,3.5.1,SP21
2648,22902,04/15/2021,3.5.1,SP21
2649,36834,04/15/2021,3.5.1,SP21
2650,41981,04/15/2021,3.5.1,SP21
2651,60018,04/15/2021,3.5.1,SP21
2652,42371,04/15/2021,3.5.1,SP21
2653,44913,04/15/2021,3.5.1,SP21
2654,50542,04/15/2021,3.5.1,SP21
2655,16330,04/15/2021,3.5.1,SP21
2656,95538,11/19/2021,3.5.1,F21
2657,90795,11/19/2021,3.5.1,F21
2658,80726,11/19/2021,3.5.1,F21
2659,93871,11/19/2021,3.5.1,F21
2660,60320,11/19/2021,3.5.1,F21
2661,82536,11/19/2021,3.5.1,F21
2662,31208,11/19/2021,3.5.1,F21
2663,88774,11/19/2021,3.5.1,F21
2664,20020,11/19/2021,3.5.1,F21
2665,80427,11/19/2021,3.5.1,F21
2666,96812,11/19/2021,3.5.1,F21
2667,52262,11/19/2021,3.5.1,F21
2668,93570,11/19/2021,3.5.1,F21
2669,30574,11/19/2021,3.5.1,F21
2670,31846,11/19/2021,3.5.1,F21
2671,72329,11/19/2021,3.5.1,F21
2672,87728,11/19/2021,3.5.1,F21
2673,59566,11/19/2021,3.5.1,F21
2674,22902,11/19/2021,3.5.1,F21
2675,27689,11/19/2021,3.5.1,F21
2676,69983,11/19/2021,3.5.1,F21
2677,12461,11/19/2021,3.5.1,F21
2678,93335,11/19/2021,3.5.1,F21
2679,80450,11/19/2021,3.5.1,F21
2680,84281,11/19/2021,3.5.1,F21
2681,75538,11/19/2021,3.5.1,F21
2682,29436,04/20/2021,4.1.1,SP21
2683,18832,04/20/2021,4.1.1,SP21
2684,36585,04/20/2021,4.1.1,SP21
2685,98539,04/20/2021,4.1.1,SP21
2686,19343,04/20/2021,4.1.1,SP21
2687,62783,04/20/2021,4.1.1,SP21
2688,83943,04/20/2021,4.1.1,SP21
2689,14772,04/20/2021,4.1.1,SP21
2690,38687,04/20/2021,4.1.1,SP21
2691,17830,04/20/2021,4.1.1,SP21
2692,31085,04/20/2021,4.1.1,SP21
2693,26815,04/20/2021,4.1.1,SP21
2694,46516,04/20/2021,4.1.1,SP21
2695,68658,04/20/2021,4.1.1,SP21
2696,62252,04/20/2021,4.1.1,SP21
2697,88009,04/20/2021,4.1.1,SP21
2698,96431,04/20/2021,4.1.1,SP21
2699,44661,04/20/2021,4.1.1,SP21
2700,97692,04/20/2021,4.1.1,SP21
2701,77508,04/20/2021,4.1.1,SP21
2702,58151,04/20/2021,4.1.1,SP21
2703,57725,04/20/2021,4.1.1,SP21
2704,57894,04/20/2021,4.1.1,SP21
2705,16144,04/20/2021,4.1.1,SP21
2706,32314,04/20/2021,4.1.1,SP21
2707,75683,04/20/2021,4.1.1,SP21
2708,13358,04/20/2021,4.1.1,SP21
2709,78555,04/20/2021,4.1.1,SP21
2710,98626,04/20/2021,4.1.1,SP21
2711,30193,04/20/2021,4.1.1,SP21
2712,67424,04/20/2021,4.1.1,SP21
2713,40230,04/20/2021,4.1.1,SP21
2714,80334,04/20/2021,4.1.1,SP21
2715,46912,04/20/2021,4.1.1,SP21
2716,53854,04/20/2021,4.1.1,SP21
2717,66810,04/20/2021,4.1.1,SP21
2718,52882,04/20/2021,4.1.1,SP21
2719,96596,04/20/2021,4.1.1,SP21
2720,77328,04/20/2021,4.1.1,SP21
2721,50867,04/20/2021,4.1.1,SP21
2722,65004,04/20/2021,4.1.1,SP21
2723,65544,04/20/2021,4.1.1,SP21
2724,37786,04/20/2021,4.1.1,SP21
2725,58850,04/20/2021,4.1.1,SP21
2726,74608,04/20/2021,4.1.1,SP21
2727,15531,04/20/2021,4.1.1,SP21
2728,36834,04/20/2021,4.1.1,SP21
2729,34064,04/20/2021,4.1.1,SP21
2730,41981,04/20/2021,4.1.1,SP21
2731,60018,04/20/2021,4.1.1,SP21
2732,99444,04/20/2021,4.1.1,SP21
2733,42371,04/20/2021,4.1.1,SP21
2734,50542,04/20/2021,4.1.1,SP21
2735,69434,04/20/2021,4.1.1,SP21
2736,16330,04/20/2021,4.1.1,SP21
2737,95538,11/29/2021,4.1.1,F21
2738,90795,11/29/2021,4.1.1,F21
2739,80726,11/29/2021,4.1.1,F21
2740,93871,11/29/2021,4.1.1,F21
2741,60320,11/29/2021,4.1.1,F21
2742,82536,11/29/2021,4.1.1,F21
2743,31208,11/29/2021,4.1.1,F21
2744,88774,11/29/2021,4.1.1,F21
2745,20020,11/29/2021,4.1.1,F21
2746,80427,11/29/2021,4.1.1,F21
2747,96812,11/29/2021,4.1.1,F21
2748,52262,11/29/2021,4.1.1,F21
2749,93570,11/29/2021,4.1.1,F21
2750,30574,11/29/2021,4.1.1,F21
2751,31846,11/29/2021,4.1.1,F21
2752,72329,11/29/2021,4.1.1,F21
2753,87728,11/29/2021,4.1.1,F21
2754,59566,11/29/2021,4.1.1,F21
2755,22902,11/29/2021,4.1.1,F21
2756,27689,11/29/2021,4.1.1,F21
2757,69983,11/29/2021,4.1.1,F21
2758,12461,11/29/2021,4.1.1,F21
2759,93335,11/29/2021,4.1.1,F21
2760,80450,11/29/2021,4.1.1,F21
2761,84281,11/29/2021,4.1.1,F21
2762,75538,11/29/2021,4.1.1,F21
2763,29436,04/22/2021,4.2.1,SP21
2764,18832,04/22/2021,4.2.1,SP21
2765,36585,04/22/2021,4.2.1,SP21
2766,19343,04/22/2021,4.2.1,SP21
2767,62783,04/22/2021,4.2.1,SP21
2768,83943,04/22/2021,4.2.1,SP21
2769,14772,04/22/2021,4.2.1,SP21
2770,38687,04/22/2021,4.2.1,SP21
2771,17830,04/22/2021,4.2.1,SP21
2772,26815,04/22/2021,4.2.1,SP21
2773,46516,04/22/2021,4.2.1,SP21
2774,68658,04/22/2021,4.2.1,SP21
2775,62252,04/22/2021,4.2.1,SP21
2776,88009,04/22/2021,4.2.1,SP21
2777,96431,04/22/2021,4.2.1,SP21
2778,44661,04/22/2021,4.2.1,SP21
2779,97692,04/22/2021,4.2.1,SP21
2780,77508,04/22/2021,4.2.1,SP21
2781,58151,04/22/2021,4.2.1,SP21
2782,57725,04/22/2021,4.2.1,SP21
2783,57894,04/22/2021,4.2.1,SP21
2784,16144,04/22/2021,4.2.1,SP21
2785,32314,04/22/2021,4.2.1,SP21
2786,75683,04/22/2021,4.2.1,SP21
2787,13358,04/22/2021,4.2.1,SP21
2788,98626,04/22/2021,4.2.1,SP21
2789,30193,04/22/2021,4.2.1,SP21
2790,67424,04/22/2021,4.2.1,SP21
2791,40230,04/22/2021,4.2.1,SP21
2792,80334,04/22/2021,4.2.1,SP21
2793,46912,04/22/2021,4.2.1,SP21
2794,53854,04/22/2021,4.2.1,SP21
2795,66810,04/22/2021,4.2.1,SP21
2796,52882,04/22/2021,4.2.1,SP21
2797,96596,04/22/2021,4.2.1,SP21
2798,77328,04/22/2021,4.2.1,SP21
2799,50867,04/22/2021,4.2.1,SP21
2800,65004,04/22/2021,4.2.1,SP21
2801,65544,04/22/2021,4.2.1,SP21
2802,37786,04/22/2021,4.2.1,SP21
2803,58850,04/22/2021,4.2.1,SP21
2804,15531,04/22/2021,4.2.1,SP21
2805,36834,04/22/2021,4.2.1,SP21
2806,34064,04/22/2021,4.2.1,SP21
2807,41981,04/22/2021,4.2.1,SP21
2808,60018,04/22/2021,4.2.1,SP21
2809,99444,04/22/2021,4.2.1,SP21
2810,42371,04/22/2021,4.2.1,SP21
2811,50542,04/22/2021,4.2.1,SP21
2812,16330,04/22/2021,4.2.1,SP21
2813,95538,11/30/2021,4.2.1,F21
2814,90795,11/30/2021,4.2.1,F21
2815,80726,11/30/2021,4.2.1,F21
2816,93871,11/30/2021,4.2.1,F21
2817,60320,11/30/2021,4.2.1,F21
2818,82536,11/30/2021,4.2.1,F21
2819,31208,11/30/2021,4.2.1,F21
2820,88774,11/30/2021,4.2.1,F21
2821,20020,11/30/2021,4.2.1,F21
2822,80427,11/30/2021,4.2.1,F21
2823,96812,11/30/2021,4.2.1,F21
2824,52262,11/30/2021,4.2.1,F21
2825,93570,11/30/2021,4.2.1,F21
2826,30574,11/30/2021,4.2.1,F21
2827,31846,11/30/2021,4.2.1,F21
2828,72329,11/30/2021,4.2.1,F21
2829,87728,11/30/2021,4.2.1,F21
2830,59566,11/30/2021,4.2.1,F21
2831,22902,11/30/2021,4.2.1,F21
2832,27689,11/30/2021,4.2.1,F21
2833,69983,11/30/2021,4.2.1,F21
2834,12461,11/30/2021,4.2.1,F21
2835,93335,11/30/2021,4.2.1,F21
2836,80450,11/30/2021,4.2.1,F21
2837,84281,11/30/2021,4.2.1,F21
2838,48825,11/30/2021,4.2.1,F21
2839,75538,11/30/2021,4.2.1,F21
2840,18832,04/26/2021,4.3.1,SP21
2841,36585,04/26/2021,4.3.1,SP21
2842,98539,04/26/2021,4.3.1,SP21
2843,62783,04/26/2021,4.3.1,SP21
2844,83943,04/26/2021,4.3.1,SP21
2845,14772,04/26/2021,4.3.1,SP21
2846,31085,04/26/2021,4.3.1,SP21
2847,26815,04/26/2021,4.3.1,SP21
2848,46516,04/26/2021,4.3.1,SP21
2849,68658,04/26/2021,4.3.1,SP21
2850,62252,04/26/2021,4.3.1,SP21
2851,88009,04/26/2021,4.3.1,SP21
2852,96431,04/26/2021,4.3.1,SP21
2853,44661,04/26/2021,4.3.1,SP21
2854,97692,04/26/2021,4.3.1,SP21
2855,77508,04/26/2021,4.3.1,SP21
2856,57725,04/26/2021,4.3.1,SP21
2857,57894,04/26/2021,4.3.1,SP21
2858,32314,04/26/2021,4.3.1,SP21
2859,75683,04/26/2021,4.3.1,SP21
2860,13358,04/26/2021,4.3.1,SP21
2861,98626,04/26/2021,4.3.1,SP21
2862,30193,04/26/2021,4.3.1,SP21
2863,67424,04/26/2021,4.3.1,SP21
2864,40230,04/26/2021,4.3.1,SP21
2865,80334,04/26/2021,4.3.1,SP21
2866,46912,04/26/2021,4.3.1,SP21
2867,53854,04/26/2021,4.3.1,SP21
2868,66810,04/26/2021,4.3.1,SP21
2869,52882,04/26/2021,4.3.1,SP21
2870,96596,04/26/2021,4.3.1,SP21
2871,77328,04/26/2021,4.3.1,SP21
2872,50867,04/26/2021,4.3.1,SP21
2873,65004,04/26/2021,4.3.1,SP21
2874,65544,04/26/2021,4.3.1,SP21
2875,58850,04/26/2021,4.3.1,SP21
2876,74608,04/26/2021,4.3.1,SP21
2877,34064,04/26/2021,4.3.1,SP21
2878,41981,04/26/2021,4.3.1,SP21
2879,99444,04/26/2021,4.3.1,SP21
2880,42371,04/26/2021,4.3.1,SP21
2881,44913,04/26/2021,4.3.1,SP21
2882,69434,04/26/2021,4.3.1,SP21
2883,16330,04/26/2021,4.3.1,SP21
2884,95538,12/03/2021,4.3.1,F21
2885,90795,12/03/2021,4.3.1,F21
2886,80726,12/03/2021,4.3.1,F21
2887,93871,12/03/2021,4.3.1,F21
2888,60320,12/03/2021,4.3.1,F21
2889,82536,12/03/2021,4.3.1,F21
2890,31208,12/03/2021,4.3.1,F21
2891,88774,12/03/2021,4.3.1,F21
2892,20020,12/03/2021,4.3.1,F21
2893,80427,12/03/2021,4.3.1,F21
2894,96812,12/03/2021,4.3.1,F21
2895,52262,12/03/2021,4.3.1,F21
2896,93570,12/03/2021,4.3.1,F21
2897,30574,12/03/2021,4.3.1,F21
2898,31846,12/03/2021,4.3.1,F21
2899,72329,12/03/2021,4.3.1,F21
2900,87728,12/03/2021,4.3.1,F21
2901,59566,12/03/2021,4.3.1,F21
2902,22902,12/03/2021,4.3.1,F21
2903,27689,12/03/2021,4.3.1,F21
2904,69983,12/03/2021,4.3.1,F21
2905,12461,12/03/2021,4.3.1,F21
2906,93335,12/03/2021,4.3.1,F21
2907,80450,12/03/2021,4.3.1,F21
2908,84281,12/03/2021,4.3.1,F21
2909,48825,12/03/2021,4.3.1,F21
2910,75538,12/03/2021,4.3.1,F21
2911,29436,04/27/2021,4.4.1,SP21
2912,36585,04/27/2021,4.4.1,SP21
2913,98539,04/27/2021,4.4.1,SP21
2914,62783,04/27/2021,4.4.1,SP21
2915,83943,04/27/2021,4.4.1,SP21
2916,14772,04/27/2021,4.4.1,SP21
2917,38687,04/27/2021,4.4.1,SP21
2918,26815,04/27/2021,4.4.1,SP21
2919,46516,04/27/2021,4.4.1,SP21
2920,68658,04/27/2021,4.4.1,SP21
2921,62252,04/27/2021,4.4.1,SP21
2922,88009,04/27/2021,4.4.1,SP21
2923,96431,04/27/2021,4.4.1,SP21
2924,44661,04/27/2021,4.4.1,SP21
2925,97692,04/27/2021,4.4.1,SP21
2926,58151,04/27/2021,4.4.1,SP21
2927,57725,04/27/2021,4.4.1,SP21
2928,57894,04/27/2021,4.4.1,SP21
2929,32314,04/27/2021,4.4.1,SP21
2930,75683,04/27/2021,4.4.1,SP21
2931,13358,04/27/2021,4.4.1,SP21
2932,98626,04/27/2021,4.4.1,SP21
2933,67424,04/27/2021,4.4.1,SP21
2934,40230,04/27/2021,4.4.1,SP21
2935,80334,04/27/2021,4.4.1,SP21
2936,46912,04/27/2021,4.4.1,SP21
2937,53854,04/27/2021,4.4.1,SP21
2938,66810,04/27/2021,4.4.1,SP21
2939,52882,04/27/2021,4.4.1,SP21
2940,96596,04/27/2021,4.4.1,SP21
2941,77328,04/27/2021,4.4.1,SP21
2942,65004,04/27/2021,4.4.1,SP21
2943,65544,04/27/2021,4.4.1,SP21
2944,37786,04/27/2021,4.4.1,SP21
2945,58850,04/27/2021,4.4.1,SP21
2946,34064,04/27/2021,4.4.1,SP21
2947,41981,04/27/2021,4.4.1,SP21
2948,42371,04/27/2021,4.4.1,SP21
2949,44913,04/27/2021,4.4.1,SP21
2950,50542,04/27/2021,4.4.1,SP21
2951,69434,04/27/2021,4.4.1,SP21
2952,16330,04/27/2021,4.4.1,SP21
2953,95538,12/06/2021,4.4.1,F21
2954,90795,12/06/2021,4.4.1,F21
2955,80726,12/06/2021,4.4.1,F21
2956,93871,12/06/2021,4.4.1,F21
2957,82536,12/06/2021,4.4.1,F21
2958,31208,12/06/2021,4.4.1,F21
2959,88774,12/06/2021,4.4.1,F21
2960,20020,12/06/2021,4.4.1,F21
2961,80427,12/06/2021,4.4.1,F21
2962,96812,12/06/2021,4.4.1,F21
2963,52262,12/06/2021,4.4.1,F21
2964,93570,12/06/2021,4.4.1,F21
2965,30574,12/06/2021,4.4.1,F21
2966,31846,12/06/2021,4.4.1,F21
2967,72329,12/06/2021,4.4.1,F21
2968,87728,12/06/2021,4.4.1,F21
2969,59566,12/06/2021,4.4.1,F21
2970,69983,12/06/2021,4.4.1,F21
2971,12461,12/06/2021,4.4.1,F21
2972,93335,12/06/2021,4.4.1,F21
2973,80450,12/06/2021,4.4.1,F21
2974,84281,12/06/2021,4.4.1,F21
2975,48825,12/06/2021,4.4.1,F21
2976,75538,12/06/2021,4.4.1,F21
